target	target_with_keyphrase_count	target_count	keyphrase_count	db_article_count
DRUG_491:CHEMBL591628	0	0	190	20749320
DRUG_492:OXITRIPTAN	0	3	190	20749320
DRUG_493:ANGUSTIBALIN	0	0	190	20749320
DRUG_494:RATANIAPHENOL II	0	0	190	20749320
DRUG_495:CHEMBL2094422	0	0	190	20749320
DRUG_496:(S)APOMORPHINE	0	10	190	20749320
DRUG_497:DALBERGIONE, 4-METHOXY-4'-HYDROXY-	0	0	190	20749320
DRUG_498:LUTEOLIN	0	739	190	20749320
DRUG_499:CHEMBL56731	0	0	190	20749320
DRUG_500:CHEMBL1320453	0	0	190	20749320
DRUG_501:TRICLABENDAZOLE	0	216	190	20749320
DRUG_502:BISANHYDRORUTILANTINONE	0	0	190	20749320
DRUG_503:2,3-DIHYDROXY-4-METHOXY-4'-ETHOXYBENZOPHENONE	0	0	190	20749320
DRUG_504:CHEMBL1379900	0	0	190	20749320
DRUG_505:RALOXIFENE HYDROCHLORIDE	0	71	190	20749320
DRUG_506:GEFITINIB	0	2013	190	20749320
DRUG_507:PROTOAPIGENONE	0	4	190	20749320
DRUG_508:DIHYDROERGOCRISTINE MESYLATE	0	2	190	20749320
DRUG_509:ITRACONAZOLE	0	2967	190	20749320
DRUG_510:12A-HYDROXY-5-DEOXYDEHYDROMUNDUSERONE	0	0	190	20749320
DRUG_511:CARNOSIC ACID	0	92	190	20749320
DRUG_512:HELIOMYCIN	0	39	190	20749320
DRUG_513:CHEMBL1574420	0	0	190	20749320
DRUG_514:3,4-DIMETHOXYDALBERGIONE	0	2	190	20749320
DRUG_515:3-METHOXYCATECHOL	0	8	190	20749320
DRUG_516:DOCEBENONE	0	0	190	20749320
DRUG_517:PHENANTHROLINE	0	3502	190	20749320
DRUG_518:ISOEUGENITOL	0	0	190	20749320
DRUG_519:CYSTEAMINE HYDROCHLORIDE	0	27	190	20749320
DRUG_520:MYRICETIN	0	395	190	20749320
DRUG_521:CHEMBL39878	0	0	190	20749320
DRUG_522:SR-2640	0	2	190	20749320
DRUG_523:ISOVELLERAL	0	9	190	20749320
DRUG_524:2,3,4-TRIHYDROXY-4'-ETHOXYBENZOPHENONE	0	0	190	20749320
DRUG_525:CHEMBL580421	0	0	190	20749320
DRUG_526:EMODIC ACID	0	5	190	20749320
DRUG_527:CHEMBL227959	0	0	190	20749320
DRUG_528:CHEMBL584458	0	0	190	20749320
DRUG_529:PHENSERINE	0	42	190	20749320
DRUG_530:CHEMBL600694	0	0	190	20749320
DRUG_531:NORDIHYDROGUAIARETIC ACID	0	1392	190	20749320
DRUG_532:FLUPIRTINE MALEATE	0	17	190	20749320
DRUG_533:GRINIMIBINE	0	0	190	20749320
DRUG_534:NOREPINEPHRINE	0	30713	190	20749320
DRUG_535:CHEMBL605077	0	0	190	20749320
DRUG_536:GOSURANEMAB	0	0	190	20749320
DRUG_537:CHEMBL458094	0	0	190	20749320
DRUG_538:DIHYDROXANTHOHUMOL	0	0	190	20749320
DRUG_539:PANTOPRAZOLE	0	770	190	20749320
DRUG_540:BITHIONOL	0	136	190	20749320
DRUG_541:DICHLOROPHEN	0	32	190	20749320
DRUG_542:CHEMBL578257	0	0	190	20749320
DRUG_543:METHYLDOPA (RACEMIC)	0	0	190	20749320
DRUG_544:CHEMBL527620	0	0	190	20749320
DRUG_545:CHEMBL601618	0	0	190	20749320
DRUG_546:PTEROSTILBENE	0	53	190	20749320
DRUG_547:DEPHOSTATIN	0	30	190	20749320
DRUG_548:QUINALIZARIN	0	14	190	20749320
DRUG_549:FISETIN	0	167	190	20749320
DRUG_550:TETROQUINONE	0	0	190	20749320
DRUG_551:CAPSAZEPINE	0	619	190	20749320
DRUG_552:PARAROSANILINE	0	65	190	20749320
DRUG_553:CHEMBL328710	0	0	190	20749320
DRUG_554:CHEMBL581574	0	0	190	20749320
DRUG_555:OXYPHENBUTAZONE	0	391	190	20749320
DRUG_556:GETIACAULEIN	0	0	190	20749320
DRUG_557:DIHYDROGAMBOGIC ACID	0	0	190	20749320
DRUG_558:TYRPHOSTIN A9	0	22	190	20749320
DRUG_559:MECYSTEINE HYDROCHLORIDE	0	0	190	20749320
DRUG_560:SLAZINIC ACID	0	0	190	20749320
DRUG_561:CHEMBL609606	0	0	190	20749320
DRUG_562:CHEMBL523200	0	0	190	20749320
DRUG_563:CGP-53353	0	4	190	20749320
DRUG_564:CHEMBL1543865	0	0	190	20749320
DRUG_565:AMINOHIPPURIC ACID	0	656	190	20749320
DRUG_566:CHEMBL591137	0	0	190	20749320
DRUG_567:PLUMBAGIN	0	175	190	20749320
DRUG_568:PURPURIN	0	74	190	20749320
DRUG_569:ELLAGIC ACID	0	655	190	20749320
DRUG_570:CHEMBL1588679	0	0	190	20749320
DRUG_571:CHEMBL2181046	0	0	190	20749320
DRUG_572:CHEMBL601192	0	0	190	20749320
DRUG_573:DIHYDROERGOCRISTINE	0	110	190	20749320
DRUG_574:HEXACHLOROPHENE	0	540	190	20749320
DRUG_575:CHEMBL603952	0	0	190	20749320
DRUG_576:CHEMBL515763	0	0	190	20749320
DRUG_577:CARUBICIN	0	1	190	20749320
DRUG_578:1,4-DIMETHOXYANTHRAQUINONE	0	0	190	20749320
DRUG_579:CHEMBL582715	0	0	190	20749320
DRUG_580:PROTOPORPHYRIN	0	4143	190	20749320
DRUG_581:CEFACLOR	0	905	190	20749320
DRUG_582:OXIDOPAMINE HYDROCHLORIDE	0	0	190	20749320
DRUG_583:BISSALICYL FUMARATE	0	0	190	20749320
DRUG_584:SULFASALAZINE	0	1531	190	20749320
DRUG_585:DIHYDROERGOTAMINE MESYLATE	0	32	190	20749320
DRUG_586:ACITRETIN	0	549	190	20749320
DRUG_587:TYRPHOSTIN 1	0	15	190	20749320
DRUG_588:MACLURAXANTHONE	0	5	190	20749320
DRUG_589:TYRPHOSTIN 51	0	29	190	20749320
DRUG_590:NORSTICTIC ACID	0	2	190	20749320
DRUG_591:CHEMBL2181041	0	0	190	20749320
DRUG_592:CHELERYTHRINE CHLORIDE	0	252	190	20749320
DRUG_593:CARBIDOPA	0	1139	190	20749320
DRUG_594:RALOXIFENE	0	1777	190	20749320
DRUG_595:MAHANIMBINE	0	5	190	20749320
DRUG_596:CHEMBL1334191	0	0	190	20749320
DRUG_597:CHEMBL601110	0	0	190	20749320
DRUG_598:CONGO RED	0	1595	190	20749320
DRUG_599:CHEMBL234338	0	0	190	20749320
DRUG_600:CHEMBL1534034	0	0	190	20749320
DRUG_601:CHEMBL314639	0	0	190	20749320
DRUG_602:NITAZOXANIDE	0	178	190	20749320
DRUG_603:CHEMBL85194	0	0	190	20749320
DRUG_604:ACID BLUE 129	0	4	190	20749320
DRUG_605:CHEMBL578741	0	0	190	20749320
DRUG_606:BITHIONOLATE SODIUM	0	0	190	20749320
DRUG_607:CHEMBL601605	0	0	190	20749320
DRUG_608:ELLIPTECINE	0	0	190	20749320
DRUG_609:IODOPHTHALEIN	0	3	190	20749320
DRUG_610:APOMORPHINE	0	5775	190	20749320
DRUG_611:CHEMBL1402376	0	0	190	20749320
DRUG_612:MESNA	0	789	190	20749320
DRUG_613:PROPRANOLOL	0	17761	190	20749320
DRUG_614:NEBIVOLOL	0	443	190	20749320
DRUG_615:ISOPROTERENOL HYDROCHLORIDE	0	47	190	20749320
DRUG_616:ISOPROTERENOL	0	12580	190	20749320
DRUG_617:CARTEOLOL	0	283	190	20749320
DRUG_618:PENBUTOLOL SULFATE	0	2	190	20749320
DRUG_619:NEBIVOLOL HYDROCHLORIDE	0	9	190	20749320
DRUG_620:NADOLOL	0	677	190	20749320
DRUG_621:SOLABEGRON	0	3	190	20749320
DRUG_622:ARFORMOTEROL	0	20	190	20749320
DRUG_623:DROXIDOPA	0	22	190	20749320
DRUG_624:BETAXOLOL HYDROCHLORIDE	0	28	190	20749320
DRUG_625:PRACTOLOL	0	823	190	20749320
DRUG_626:ATENOLOL	0	3934	190	20749320
DRUG_627:TIMOLOL	0	2481	190	20749320
DRUG_628:DOBUTAMINE	0	5238	190	20749320
DRUG_629:HYDROXYAMPHETAMINE HYDROBROMIDE	0	5	190	20749320
DRUG_630:BETAXOLOL	0	541	190	20749320
DRUG_631:LEVOBUNOLOL	0	130	190	20749320
DRUG_632:PINDOLOL	0	1734	190	20749320
DRUG_633:DIPIVEFRIN HYDROCHLORIDE	0	8	190	20749320
DRUG_634:PROPRANOLOL HYDROCHLORIDE	0	258	190	20749320
DRUG_635:OXPRENOLOL HYDROCHLORIDE	0	11	190	20749320
DRUG_636:SOTALOL	0	1682	190	20749320
DRUG_637:ESMOLOL	0	675	190	20749320
DRUG_638:METIPRANOLOL	0	149	190	20749320
DRUG_639:ACEBUTOLOL	0	655	190	20749320
DRUG_640:LABETALOL HYDROCHLORIDE	0	18	190	20749320
DRUG_641:CICLOPROLOL	0	13	190	20749320
DRUG_642:DOBUTAMINE HYDROCHLORIDE	0	37	190	20749320
DRUG_643:SOTALOL HYDROCHLORIDE	0	18	190	20749320
DRUG_644:BUPRANOLOL	0	156	190	20749320
DRUG_645:CARVEDILOL	0	1706	190	20749320
DRUG_646:LY377604	0	0	190	20749320
DRUG_647:ALPRENOLOL	0	566	190	20749320
DRUG_648:LABETALOL	0	1302	190	20749320
DRUG_649:METOPROLOL	0	3642	190	20749320
DRUG_650:PROPAFENONE HYDROCHLORIDE	0	21	190	20749320
DRUG_651:MIRABEGRON	0	2	190	20749320
DRUG_652:NOREPINEPHRINE BITARTRATE	0	14	190	20749320
DRUG_653:ABEDITEROL	0	0	190	20749320
DRUG_654:LEVOBETAXOLOL HYDROCHLORIDE	0	1	190	20749320
DRUG_655:ACEBUTOLOL HYDROCHLORIDE	0	12	190	20749320
DRUG_656:BISOPROLOL	0	658	190	20749320
DRUG_657:ISOETHARINE	0	68	190	20749320
DRUG_658:DOPAMINE HYDROCHLORIDE	0	87	190	20749320
DRUG_659:TIMOLOL MALEATE	0	399	190	20749320
DRUG_660:BUFURALOL	0	194	190	20749320
DRUG_661:LEVOBUNOLOL HYDROCHLORIDE	0	14	190	20749320
DRUG_662:BEVANTOLOL	0	67	190	20749320
DRUG_663:CELIPROLOL	0	369	190	20749320
DRUG_664:XAMOTEROL	0	202	190	20749320
DRUG_665:ARBUTAMINE	0	42	190	20749320
DRUG_666:BISOPROLOL FUMARATE	0	14	190	20749320
DRUG_667:METIPRANOLOL HYDROCHLORIDE	0	0	190	20749320
DRUG_668:AMIODARONE	0	5600	190	20749320
DRUG_669:PROPAFENONE	0	1050	190	20749320
DRUG_670:METOPROLOL SUCCINATE	0	95	190	20749320
DRUG_671:CARVEDILOL PHOSPHATE	0	3	190	20749320
DRUG_672:BETHANIDINE	0	94	190	20749320
DRUG_673:DENOPAMINE	0	96	190	20749320
DRUG_674:ESMOLOL HYDROCHLORIDE	0	20	190	20749320
DRUG_675:MEPHENTERMINE SULFATE	0	9	190	20749320
DRUG_676:LEVOBETAXOLOL	0	10	190	20749320
DRUG_677:PRENALTEROL	0	253	190	20749320
DRUG_678:CARTEOLOL HYDROCHLORIDE	0	43	190	20749320
DRUG_679:OXPRENOLOL	0	654	190	20749320
DRUG_680:PENBUTOLOL	0	176	190	20749320
DRUG_681:DRONEDARONE	0	171	190	20749320
DRUG_682:SALMETEROL	0	1414	190	20749320
DRUG_683:DOPAMINE	0	67120	190	20749320
DRUG_684:BUCINDOLOL	0	94	190	20749320
DRUG_685:DIPIVEFRIN	0	68	190	20749320
DRUG_686:HYDROCHLOROTHIAZIDE	0	3605	190	20749320
DRUG_687:DICHLOROISOPROTERENOL	0	68	190	20749320
DRUG_688:CHEMBL111201	0	0	190	20749320
DRUG_689:DIGOXIN	0	7190	190	20749320
DRUG_690:MEPINDOLOL	0	68	190	20749320
DRUG_691:SPIRONOLACTONE	0	2834	190	20749320
DRUG_692:TERTATOLOL	0	128	190	20749320
DRUG_693:BUNOLOL	0	36	190	20749320
DRUG_694:BUNITROLOL	0	75	190	20749320
DRUG_695:MURAGLITAZAR	0	43	190	20749320
DRUG_696:BRETYLIUM	0	677	190	20749320
DRUG_697:BUDIODARONE	0	1	190	20749320
DRUG_698:ANISODAMINE	0	205	190	20749320
DRUG_699:ZIPRASIDONE	0	774	190	20749320
DRUG_700:RIMONABANT	0	565	190	20749320
DRUG_701:IRINOTECAN	0	3624	190	20749320
DRUG_702:ZIDOVUDINE	0	5193	190	20749320
DRUG_703:CYCLOPHOSPHAMIDE	0	25390	190	20749320
DRUG_704:CYTARABINE	0	2938	190	20749320
DRUG_705:FLUOROURACIL	0	19655	190	20749320
DRUG_706:CEPHALEXIN	0	1207	190	20749320
DRUG_707:CEFTRIAXONE	0	3608	190	20749320
DRUG_708:LAMIVUDINE	0	4514	190	20749320
DRUG_709:CEFOPERAZONE	0	1181	190	20749320
DRUG_710:VALGANCICLOVIR	0	353	190	20749320
DRUG_711:CEFUROXIME	0	1797	190	20749320
DRUG_712:DOXORUBICIN	0	16519	190	20749320
DRUG_713:CEFAMANDOLE	0	689	190	20749320
DRUG_714:RUCAPARIB	0	0	190	20749320
DRUG_715:IMATINIB	0	5084	190	20749320
DRUG_716:CEFMETAZOLE	0	406	190	20749320
DRUG_717:AZATHIOPRINE	0	6985	190	20749320
DRUG_718:CEPHRADINE	0	333	190	20749320
DRUG_719:THIOGUANINE	0	2074	190	20749320
DRUG_720:FUROSEMIDE	0	6303	190	20749320
DRUG_721:LEUCOVORIN	0	3361	190	20749320
DRUG_722:CEFOXITIN	0	1631	190	20749320
DRUG_723:LATANOPROST	0	1009	190	20749320
DRUG_724:GANCICLOVIR	0	4229	190	20749320
DRUG_725:LOSARTAN	0	4950	190	20749320
DRUG_726:IRBESARTAN	0	898	190	20749320
DRUG_727:AZILSARTAN KAMEDOXOMIL	0	0	190	20749320
DRUG_728:EPROSARTAN	0	220	190	20749320
DRUG_729:VALSARTAN	0	1443	190	20749320
DRUG_730:OLMESARTAN	0	503	190	20749320
DRUG_731:CANDESARTAN	0	1553	190	20749320
DRUG_732:SAPRISARTAN	0	2	190	20749320
DRUG_733:TASOSARTAN	0	12	190	20749320
DRUG_734:SPARSENTAN	0	0	190	20749320
DRUG_735:FORASARTAN	0	1	190	20749320
DRUG_736:TELMISARTAN	0	848	190	20749320
DRUG_737:EPROSARTAN MESYLATE	0	7	190	20749320
DRUG_738:CANDESARTAN CILEXETIL	0	391	190	20749320
DRUG_739:PRATOSARTAN	0	4	190	20749320
DRUG_740:SARALASIN ACETATE	0	14	190	20749320
DRUG_741:AZILSARTAN	0	0	190	20749320
DRUG_742:OLMESARTAN MEDOXOMIL	0	198	190	20749320
DRUG_743:LOSARTAN POTASSIUM	0	117	190	20749320
DRUG_744:CHEMBL1972216	0	0	190	20749320
DRUG_745:CHEMBL1492017	0	0	190	20749320
DRUG_746:CHEMBL125044	0	0	190	20749320
DRUG_747:CHEMBL421088	0	0	190	20749320
DRUG_748:IDOXIFENE	0	55	190	20749320
DRUG_749:CAPTOPRIL	0	8139	190	20749320
DRUG_750:CHEMBL2094484	0	0	190	20749320
DRUG_751:CHEMBL400912	0	0	190	20749320
DRUG_752:PERINDOPRIL	0	1188	190	20749320
DRUG_753:LEVODOPA	0	5481	190	20749320
DRUG_754:CHEMBL528694	0	0	190	20749320
DRUG_755:CHEMBL347610	0	0	190	20749320
DRUG_756:DISULFIRAM	0	1746	190	20749320
DRUG_757:CYCLOSPORINE	0	18004	190	20749320
DRUG_758:AZILSARTAN MEDOXOMIL	0	0	190	20749320
DRUG_759:CL-329167	0	1	190	20749320
DRUG_760:SARALASIN	0	925	190	20749320
DRUG_761:CHEMBL586135	0	0	190	20749320
DRUG_762:DEXAMETHASONE	0	29326	190	20749320
DRUG_763:CHEMBL261693	0	0	190	20749320
DRUG_764:INDOMETHACIN	0	22619	190	20749320
DRUG_765:ATORVASTATIN	0	3360	190	20749320
DRUG_766:NITRENDIPINE	0	1677	190	20749320
DRUG_767:CHEMBL591834	0	0	190	20749320
DRUG_768:CHEMBL1445650	0	0	190	20749320
DRUG_769:DULOXETINE	0	779	190	20749320
DRUG_770:GUANIDINE HYDROCHLORIDE	0	1836	190	20749320
DRUG_771:TEDISAMIL	0	82	190	20749320
DRUG_772:NERISPIRDINE	0	1	190	20749320
DRUG_773:DALFAMPRIDINE	0	11	190	20749320
DRUG_774:ISOTRETINOIN	0	1503	190	20749320
DRUG_775:ETHOXZOLAMIDE	0	94	190	20749320
DRUG_776:ACETAZOLAMIDE	0	3305	190	20749320
DRUG_777:TEZAMPANEL	0	2	190	20749320
DRUG_778:TOPIRAMATE	0	1949	190	20749320
DRUG_779:DASOLAMPANEL	0	0	190	20749320
DRUG_780:SELURAMPANEL	0	0	190	20749320
DRUG_781:LATREPIRDINE	0	5	190	20749320
DRUG_782:ORPHENADRINE	0	274	190	20749320
DRUG_783:NERAMEXANE	0	18	190	20749320
DRUG_784:MEMANTINE	0	1213	190	20749320
DRUG_785:INDANTADOL	0	1	190	20749320
DRUG_786:NERAMEXANE MESYLATE	0	0	190	20749320
DRUG_787:ORPHENADRINE CITRATE	0	38	190	20749320
DRUG_788:CNS-5161	0	3	190	20749320
DRUG_789:LANICEMINE	0	0	190	20749320
DRUG_790:ACAMPROSATE CALCIUM	0	18	190	20749320
DRUG_791:FELBAMATE	0	449	190	20749320
DRUG_792:DEXTROMETHORPHAN	0	1373	190	20749320
DRUG_793:KETAMINE	0	8079	190	20749320
DRUG_794:ESKETAMINE	0	1	190	20749320
DRUG_795:AZD8108	0	0	190	20749320
DRUG_796:DEXANABINOL	0	33	190	20749320
DRUG_797:ACAMPROSATE	0	300	190	20749320
DRUG_798:ESKETAMINE HYDROCHLORIDE	0	0	190	20749320
DRUG_799:RALFINAMIDE	0	5	190	20749320
DRUG_800:DELUCEMINE	0	0	190	20749320
DRUG_801:AV-101	0	0	190	20749320
DRUG_802:MEMANTINE HYDROCHLORIDE	0	8	190	20749320
DRUG_803:KETAMINE HYDROCHLORIDE	0	324	190	20749320
DRUG_804:APIMOSTINEL	0	0	190	20749320
DRUG_805:ORPHENADRINE HYDROCHLORIDE	0	19	190	20749320
DRUG_806:AMANTADINE HYDROCHLORIDE	0	177	190	20749320
DRUG_807:NEBOGLAMINE	0	1	190	20749320
DRUG_808:GW468816	0	1	190	20749320
DRUG_809:RAPASTINEL	0	0	190	20749320
DRUG_810:APAMIN	0	1809	190	20749320
DRUG_811:DEQUALINIUM	0	135	190	20749320
DRUG_812:SODIUM CHLORIDE	0	6483	190	20749320
DRUG_813:TACROLIMUS	0	6866	190	20749320
DRUG_814:VOCLOSPORIN	0	5	190	20749320
DRUG_815:PIMECROLIMUS	0	429	190	20749320
DRUG_816:NAFAMOSTAT	0	296	190	20749320
DRUG_817:CAMOSTAT	0	96	190	20749320
DRUG_818:CITALOPRAM	0	2467	190	20749320
DRUG_819:ASPIRIN	0	22526	190	20749320
DRUG_820:FINASTERIDE	0	1294	190	20749320
DRUG_821:DUTASTERIDE	0	230	190	20749320
DRUG_822:VANDORTUZUMAB VEDOTIN	0	0	190	20749320
DRUG_823:DIAZOXIDE	0	1771	190	20749320
DRUG_824:CHLORPROMAZINE	0	8211	190	20749320
DRUG_825:CARBENOXOLONE	0	710	190	20749320
DRUG_826:OCTANOL	0	2720	190	20749320
DRUG_827:VARESPLADIB	0	10	190	20749320
DRUG_828:VARESPLADIB METHYL	0	4	190	20749320
DRUG_829:TRETINOIN	0	669	190	20749320
DRUG_830:PHLORETIN	0	626	190	20749320
DRUG_831:SOR-C13	0	0	190	20749320
DRUG_832:E324	0	3	190	20749320
DRUG_833:DIENESTROL	0	125	190	20749320
DRUG_834:N,N'-DIPHENYL-P-PHENYLENEDIAMINE	0	112	190	20749320
DRUG_835:TYRPHOSTIN AG 879	0	3	190	20749320
DRUG_836:DIHYDROXIDINE	0	0	190	20749320
DRUG_837:PSEUDOEPHEDRINE	0	712	190	20749320
DRUG_838:CHEMBL220845	0	0	190	20749320
DRUG_839:RHODOMYRTOXIN B	0	0	190	20749320
DRUG_840:MERCURIC CHLORIDE	0	1508	190	20749320
DRUG_841:PHENYLMERCURIC ACETATE	0	111	190	20749320
DRUG_842:DIPYRONE SODIUM	0	2	190	20749320
DRUG_843:THIMEROSAL	0	636	190	20749320
DRUG_844:MESO-HEXESTROL	0	9	190	20749320
DRUG_845:CHEMBL238624	0	0	190	20749320
DRUG_846:4-CHLOROMERCURIBENZOIC ACID	0	3	190	20749320
DRUG_847:CHEMBL154580	0	0	190	20749320
DRUG_848:CHEMBL601616	0	0	190	20749320
DRUG_849:DIPYRIDAMOLE	0	4963	190	20749320
DRUG_850:CHEMBL1091971	0	0	190	20749320
DRUG_851:CHEMBL1448292	0	0	190	20749320
DRUG_852:ARACHIDONOYL GLYCINE	0	16	190	20749320
DRUG_853:HINOKITIOL	0	62	190	20749320
DRUG_854:TROGLITAZONE	0	1596	190	20749320
DRUG_855:CHEMBL169233	0	0	190	20749320
DRUG_856:CHEMBL602807	0	0	190	20749320
DRUG_857:EBSELEN	0	568	190	20749320
DRUG_858:FENTICLOR	0	9	190	20749320
DRUG_859:PYRITHIONE ZINC	0	50	190	20749320
DRUG_860:IBUPROFEN	2	5802	190	20749320
DRUG_861:GALUNISERTIB	0	0	190	20749320
DRUG_862:RIFAMPIN	0	3410	190	20749320
DRUG_863:THROMBIN	0	24343	190	20749320
DRUG_864:ALTEPLASE	0	664	190	20749320
DRUG_865:MEDROXYPROGESTERONE ACETATE	0	3341	190	20749320
DRUG_866:CHEMBL581225	0	0	190	20749320
DRUG_867:DOFETILIDE	0	441	190	20749320
DRUG_868:AZD1305	0	6	190	20749320
DRUG_869:CHEMBL146525	0	0	190	20749320
DRUG_870:IDARUBICIN HYDROCHLORIDE	0	10	190	20749320
DRUG_871:MITONAFIDE	0	23	190	20749320
DRUG_872:N-ACETYLASPARTIC ACID	0	59	190	20749320
DRUG_873:PERGOLIDE MESYLATE	0	57	190	20749320
DRUG_874:AZD7009	0	11	190	20749320
DRUG_875:AMIODARONE HYDROCHLORIDE	0	63	190	20749320
DRUG_876:PF-04457845	0	0	190	20749320
DRUG_877:ACETAMINOPHEN	0	6142	190	20749320
DRUG_878:CHEMBL1915783	0	0	190	20749320
DRUG_879:PROPOFOL	0	9628	190	20749320
DRUG_880:URB-597	0	13	190	20749320
DRUG_881:RISPERIDONE	0	4017	190	20749320
DRUG_882:CHEMBL560590	0	0	190	20749320
DRUG_883:CHEMBL367966	0	0	190	20749320
DRUG_884:PHENMEDIPHAM	0	26	190	20749320
DRUG_885:JNJ-42165279	0	0	190	20749320
DRUG_886:THIOPENTAL	0	2650	190	20749320
DRUG_887:DRONABINOL	0	104	190	20749320
DRUG_888:METHAMPHETAMINE	0	5095	190	20749320
DRUG_889:QUETIAPINE	0	1675	190	20749320
DRUG_890:ARIPIPRAZOLE	0	1147	190	20749320
DRUG_891:NABIXIMOLS	0	2	190	20749320
DRUG_892:GLPG-0974	0	0	190	20749320
DRUG_893:OXAZEPAM	0	780	190	20749320
DRUG_894:CLOTIAZEPAM	0	39	190	20749320
DRUG_895:CHLORDIAZEPOXIDE	0	1905	190	20749320
DRUG_896:QUAZEPAM	0	95	190	20749320
DRUG_897:CLORAZEPIC ACID	0	0	190	20749320
DRUG_898:ADINAZOLAM	0	78	190	20749320
DRUG_899:PRAZEPAM	0	123	190	20749320
DRUG_900:CLONAZEPAM	0	1752	190	20749320
DRUG_901:FLURAZEPAM	0	560	190	20749320
DRUG_902:ESZOPICLONE	0	76	190	20749320
DRUG_903:TRIAZOLAM	0	972	190	20749320
DRUG_904:NITRAZEPAM	0	562	190	20749320
DRUG_905:THIAMYLAL	0	343	190	20749320
DRUG_906:CHLORDIAZEPOXIDE HYDROCHLORIDE	0	40	190	20749320
DRUG_907:REMIMAZOLAM	0	1	190	20749320
DRUG_908:MIDAZOLAM	0	5944	190	20749320
DRUG_909:FLUMAZENIL	0	1794	190	20749320
DRUG_910:ESTAZOLAM	0	94	190	20749320
DRUG_911:TEMAZEPAM	0	499	190	20749320
DRUG_912:LORAZEPAM	0	1890	190	20749320
DRUG_913:ETOMIDATE	0	1406	190	20749320
DRUG_914:SEVOFLURANE	0	3832	190	20749320
DRUG_915:MEPROBAMATE	0	1027	190	20749320
DRUG_916:BUTABARBITAL SODIUM	0	5	190	20749320
DRUG_917:ENFLURANE	0	2013	190	20749320
DRUG_918:TALBUTAL	0	1	190	20749320
DRUG_919:PF-06372865	0	0	190	20749320
DRUG_920:BUTALBITAL	0	52	190	20749320
DRUG_921:PRIMIDONE	0	606	190	20749320
DRUG_922:ISOFLURANE	0	6651	190	20749320
DRUG_923:SARIPIDEM	0	0	190	20749320
DRUG_924:HALAZEPAM	0	36	190	20749320
DRUG_925:ZOLPIDEM	0	1044	190	20749320
DRUG_926:PENTOBARBITAL SODIUM	0	837	190	20749320
DRUG_927:SECOBARBITAL SODIUM	0	10	190	20749320
DRUG_928:STIRIPENTOL	0	82	190	20749320
DRUG_929:BENTAZEPAM	0	14	190	20749320
DRUG_930:DIAZEPAM	0	11055	190	20749320
DRUG_931:DESFLURANE	0	1123	190	20749320
DRUG_932:METHARBITAL	0	17	190	20749320
DRUG_933:PAGOCLONE	0	10	190	20749320
DRUG_934:FLUDIAZEPAM	0	14	190	20749320
DRUG_935:THIOPENTAL SODIUM	0	267	190	20749320
DRUG_936:ADIPIPLON	0	0	190	20749320
DRUG_937:THIAMYLAL SODIUM	0	49	190	20749320
DRUG_938:OCINAPLON	0	6	190	20749320
DRUG_939:BROMAZEPAM	0	296	190	20749320
DRUG_940:ETHCHLORVYNOL	0	146	190	20749320
DRUG_941:CINOLAZEPAM	0	3	190	20749320
DRUG_942:METHOXYFLURANE	0	966	190	20749320
DRUG_943:PENTOBARBITAL	0	8051	190	20749320
DRUG_944:CLOBAZAM	0	390	190	20749320
DRUG_945:LOREDIPLON	0	0	190	20749320
DRUG_946:ETAZOLATE	0	30	190	20749320
DRUG_947:AZD-3043	0	0	190	20749320
DRUG_948:MIDAZOLAM HYDROCHLORIDE	0	39	190	20749320
DRUG_949:RESEQUINIL	0	0	190	20749320
DRUG_950:METHOHEXITAL SODIUM	0	43	190	20749320
DRUG_951:GANAXOLONE	0	43	190	20749320
DRUG_952:HALOTHANE	0	10291	190	20749320
DRUG_953:PICROTOXIN	0	2886	190	20749320
DRUG_954:TRICLOFOS SODIUM	0	8	190	20749320
DRUG_955:CLOMETHIAZOLE	0	123	190	20749320
DRUG_956:ALPRAZOLAM	0	1316	190	20749320
DRUG_957:AZIETOMIDATE	0	4	190	20749320
DRUG_958:GLUTETHIMIDE	0	338	190	20749320
DRUG_959:MEBUTAMATE	0	96	190	20749320
DRUG_960:BREXANOLONE	0	0	190	20749320
DRUG_961:CLORAZEPATE DIPOTASSIUM	0	48	190	20749320
DRUG_962:METHYPRYLON	0	72	190	20749320
DRUG_963:EPOETIN ALFA	0	669	190	20749320
DRUG_964:FASUDIL	0	299	190	20749320
DRUG_965:AZACITIDINE	0	192	190	20749320
DRUG_966:NITROGLYCERIN	0	6307	190	20749320
DRUG_967:SODIUM NITROPRUSSIDE	0	8691	190	20749320
DRUG_968:NITRIC OXIDE	0	80983	190	20749320
DRUG_969:ISOSORBIDE DINITRATE	0	1757	190	20749320
DRUG_970:ISOSORBIDE MONONITRATE	0	207	190	20749320
DRUG_971:RIOCIGUAT	0	11	190	20749320
DRUG_972:BENRALIZUMAB	0	2	190	20749320
DRUG_973:CYCLOPENTYL PALMITATE	0	0	190	20749320
DRUG_974:TM30339	0	0	190	20749320
DRUG_975:OBINEPITIDE	0	0	190	20749320
DRUG_976:PEPTIDE YY HUMAN (3-36)	0	0	190	20749320
DRUG_977:NALMEFENE	0	152	190	20749320
DRUG_978:ALVIMOPAN	0	68	190	20749320
