target	target_with_keyphrase_count	target_count	keyphrase_count	db_article_count
DRUG_474:O-DEMETHYLATED ADAPALENE	0	0	103287	31847923
DRUG_475:CHEMBL139935	0	0	103287	31847923
DRUG_476:EMODIN	10	1623	103287	31847923
DRUG_477:MENADIONE	12	1988	103287	31847923
DRUG_478:CHEMBL580155	0	0	103287	31847923
DRUG_479:CHLOROTHALONIL	1	453	103287	31847923
DRUG_480:OLEOYL DOPAMINE	0	17	103287	31847923
DRUG_481:CHEMBL428789	0	0	103287	31847923
DRUG_482:INDIGOTINDISULFONATE	0	2	103287	31847923
DRUG_483:EPINEPHRINE BITARTRATE	0	21	103287	31847923
DRUG_484:SHIKONIN	7	627	103287	31847923
DRUG_485:CHEMBL607309	0	0	103287	31847923
DRUG_486:R-N-PROPYLNORAPOMORPHINE	0	3	103287	31847923
DRUG_487:CHEMBL1367933	0	0	103287	31847923
DRUG_488:NICLOSAMIDE	18	522	103287	31847923
DRUG_489:HEMATOXYLIN	114	18306	103287	31847923
DRUG_490:CHEMBL1510164	0	0	103287	31847923
DRUG_491:CHEMBL591628	0	0	103287	31847923
DRUG_492:OXITRIPTAN	0	4	103287	31847923
DRUG_493:ANGUSTIBALIN	0	0	103287	31847923
DRUG_494:RATANIAPHENOL II	0	0	103287	31847923
DRUG_495:CHEMBL2094422	0	0	103287	31847923
DRUG_496:(S)APOMORPHINE	0	12	103287	31847923
DRUG_497:DALBERGIONE, 4-METHOXY-4'-HYDROXY-	0	0	103287	31847923
DRUG_498:LUTEOLIN	32	2524	103287	31847923
DRUG_499:CHEMBL56731	0	0	103287	31847923
DRUG_500:CHEMBL1320453	0	0	103287	31847923
DRUG_501:TRICLABENDAZOLE	0	386	103287	31847923
DRUG_502:BISANHYDRORUTILANTINONE	0	0	103287	31847923
DRUG_503:2,3-DIHYDROXY-4-METHOXY-4'-ETHOXYBENZOPHENONE	0	1	103287	31847923
DRUG_504:CHEMBL1379900	0	0	103287	31847923
DRUG_505:RALOXIFENE HYDROCHLORIDE	0	131	103287	31847923
DRUG_506:GEFITINIB	59	5448	103287	31847923
DRUG_507:PROTOAPIGENONE	2	31	103287	31847923
DRUG_508:DIHYDROERGOCRISTINE MESYLATE	0	2	103287	31847923
DRUG_509:ITRACONAZOLE	11	5159	103287	31847923
DRUG_510:12A-HYDROXY-5-DEOXYDEHYDROMUNDUSERONE	0	0	103287	31847923
DRUG_511:CARNOSIC ACID	3	423	103287	31847923
DRUG_512:HELIOMYCIN	0	43	103287	31847923
DRUG_513:CHEMBL1574420	0	0	103287	31847923
DRUG_514:3,4-DIMETHOXYDALBERGIONE	0	2	103287	31847923
DRUG_515:3-METHOXYCATECHOL	0	12	103287	31847923
DRUG_516:DOCEBENONE	0	0	103287	31847923
DRUG_517:PHENANTHROLINE	5	5521	103287	31847923
DRUG_518:ISOEUGENITOL	0	0	103287	31847923
DRUG_519:CYSTEAMINE HYDROCHLORIDE	0	65	103287	31847923
DRUG_520:MYRICETIN	6	1210	103287	31847923
DRUG_521:CHEMBL39878	0	0	103287	31847923
DRUG_522:SR-2640	0	2	103287	31847923
DRUG_523:ISOVELLERAL	0	9	103287	31847923
DRUG_524:2,3,4-TRIHYDROXY-4'-ETHOXYBENZOPHENONE	0	0	103287	31847923
DRUG_525:CHEMBL580421	0	0	103287	31847923
DRUG_526:EMODIC ACID	0	7	103287	31847923
DRUG_527:CHEMBL227959	0	0	103287	31847923
DRUG_528:CHEMBL584458	0	0	103287	31847923
DRUG_529:PHENSERINE	0	71	103287	31847923
DRUG_530:CHEMBL600694	0	0	103287	31847923
DRUG_531:NORDIHYDROGUAIARETIC ACID	10	1563	103287	31847923
DRUG_532:FLUPIRTINE MALEATE	0	25	103287	31847923
DRUG_533:GRINIMIBINE	0	0	103287	31847923
DRUG_534:NOREPINEPHRINE	16	38689	103287	31847923
DRUG_535:CHEMBL605077	0	0	103287	31847923
DRUG_536:GOSURANEMAB	0	2	103287	31847923
DRUG_537:CHEMBL458094	0	0	103287	31847923
DRUG_538:DIHYDROXANTHOHUMOL	1	6	103287	31847923
DRUG_539:PANTOPRAZOLE	2	1455	103287	31847923
DRUG_540:BITHIONOL	0	155	103287	31847923
DRUG_541:DICHLOROPHEN	0	42	103287	31847923
DRUG_542:CHEMBL578257	0	0	103287	31847923
DRUG_543:METHYLDOPA (RACEMIC)	0	0	103287	31847923
DRUG_544:CHEMBL527620	0	0	103287	31847923
DRUG_545:CHEMBL601618	0	0	103287	31847923
DRUG_546:PTEROSTILBENE	14	480	103287	31847923
DRUG_547:DEPHOSTATIN	0	39	103287	31847923
DRUG_548:QUINALIZARIN	0	40	103287	31847923
DRUG_549:FISETIN	17	643	103287	31847923
DRUG_550:TETROQUINONE	0	0	103287	31847923
DRUG_551:CAPSAZEPINE	8	1036	103287	31847923
DRUG_552:PARAROSANILINE	0	78	103287	31847923
DRUG_553:CHEMBL328710	0	0	103287	31847923
DRUG_554:CHEMBL581574	0	0	103287	31847923
DRUG_555:OXYPHENBUTAZONE	0	401	103287	31847923
DRUG_556:GETIACAULEIN	0	0	103287	31847923
DRUG_557:DIHYDROGAMBOGIC ACID	0	3	103287	31847923
DRUG_558:TYRPHOSTIN A9	0	35	103287	31847923
DRUG_559:MECYSTEINE HYDROCHLORIDE	0	0	103287	31847923
DRUG_560:SLAZINIC ACID	0	0	103287	31847923
DRUG_561:CHEMBL609606	0	0	103287	31847923
DRUG_562:CHEMBL523200	0	0	103287	31847923
DRUG_563:CGP-53353	0	6	103287	31847923
DRUG_564:CHEMBL1543865	0	0	103287	31847923
DRUG_565:AMINOHIPPURIC ACID	0	733	103287	31847923
DRUG_566:CHEMBL591137	0	0	103287	31847923
DRUG_567:PLUMBAGIN	15	506	103287	31847923
DRUG_568:PURPURIN	0	138	103287	31847923
DRUG_569:ELLAGIC ACID	27	1710	103287	31847923
DRUG_570:CHEMBL1588679	0	0	103287	31847923
DRUG_571:CHEMBL2181046	0	0	103287	31847923
DRUG_572:CHEMBL601192	0	0	103287	31847923
DRUG_573:DIHYDROERGOCRISTINE	1	120	103287	31847923
DRUG_574:HEXACHLOROPHENE	0	583	103287	31847923
DRUG_575:CHEMBL603952	0	0	103287	31847923
DRUG_576:CHEMBL515763	0	0	103287	31847923
DRUG_577:CARUBICIN	0	1	103287	31847923
DRUG_578:1,4-DIMETHOXYANTHRAQUINONE	0	0	103287	31847923
DRUG_579:CHEMBL582715	0	0	103287	31847923
DRUG_580:PROTOPORPHYRIN	38	6388	103287	31847923
DRUG_581:CEFACLOR	0	1046	103287	31847923
DRUG_582:OXIDOPAMINE HYDROCHLORIDE	0	0	103287	31847923
DRUG_583:BISSALICYL FUMARATE	0	0	103287	31847923
DRUG_584:SULFASALAZINE	5	2546	103287	31847923
DRUG_585:DIHYDROERGOTAMINE MESYLATE	0	37	103287	31847923
DRUG_586:ACITRETIN	0	1060	103287	31847923
DRUG_587:TYRPHOSTIN 1	0	15	103287	31847923
DRUG_588:MACLURAXANTHONE	0	10	103287	31847923
DRUG_589:TYRPHOSTIN 51	0	29	103287	31847923
DRUG_590:NORSTICTIC ACID	0	7	103287	31847923
DRUG_591:CHEMBL2181041	0	0	103287	31847923
DRUG_592:CHELERYTHRINE CHLORIDE	2	305	103287	31847923
DRUG_593:CARBIDOPA	5	1812	103287	31847923
DRUG_594:RALOXIFENE	31	2732	103287	31847923
DRUG_595:MAHANIMBINE	0	14	103287	31847923
DRUG_596:CHEMBL1334191	0	0	103287	31847923
DRUG_597:CHEMBL601110	0	0	103287	31847923
DRUG_598:CONGO RED	0	3173	103287	31847923
DRUG_599:CHEMBL234338	0	0	103287	31847923
DRUG_600:CHEMBL1534034	0	0	103287	31847923
DRUG_601:CHEMBL314639	0	0	103287	31847923
DRUG_602:NITAZOXANIDE	0	479	103287	31847923
DRUG_603:CHEMBL85194	0	0	103287	31847923
DRUG_604:ACID BLUE 129	0	12	103287	31847923
DRUG_605:CHEMBL578741	0	0	103287	31847923
DRUG_606:BITHIONOLATE SODIUM	0	0	103287	31847923
DRUG_607:CHEMBL601605	0	0	103287	31847923
DRUG_608:ELLIPTECINE	0	0	103287	31847923
DRUG_609:IODOPHTHALEIN	0	3	103287	31847923
DRUG_610:APOMORPHINE	2	6726	103287	31847923
DRUG_611:CHEMBL1402376	0	0	103287	31847923
DRUG_612:MESNA	4	969	103287	31847923
DRUG_613:PROPRANOLOL	9	21196	103287	31847923
DRUG_614:NEBIVOLOL	0	867	103287	31847923
DRUG_615:ISOPROTERENOL HYDROCHLORIDE	0	70	103287	31847923
DRUG_616:ISOPROTERENOL	9	15337	103287	31847923
DRUG_617:CARTEOLOL	0	320	103287	31847923
DRUG_618:PENBUTOLOL SULFATE	0	3	103287	31847923
DRUG_619:NEBIVOLOL HYDROCHLORIDE	0	18	103287	31847923
DRUG_620:NADOLOL	0	820	103287	31847923
DRUG_621:SOLABEGRON	0	11	103287	31847923
DRUG_622:ARFORMOTEROL	0	38	103287	31847923
DRUG_623:DROXIDOPA	0	112	103287	31847923
DRUG_624:BETAXOLOL HYDROCHLORIDE	0	38	103287	31847923
DRUG_625:PRACTOLOL	0	826	103287	31847923
DRUG_626:ATENOLOL	0	5019	103287	31847923
DRUG_627:TIMOLOL	1	3417	103287	31847923
DRUG_628:DOBUTAMINE	2	6803	103287	31847923
DRUG_629:HYDROXYAMPHETAMINE HYDROBROMIDE	0	5	103287	31847923
DRUG_630:BETAXOLOL	0	625	103287	31847923
DRUG_631:LEVOBUNOLOL	0	140	103287	31847923
DRUG_632:PINDOLOL	0	1849	103287	31847923
DRUG_633:DIPIVEFRIN HYDROCHLORIDE	0	9	103287	31847923
DRUG_634:PROPRANOLOL HYDROCHLORIDE	0	362	103287	31847923
DRUG_635:OXPRENOLOL HYDROCHLORIDE	0	11	103287	31847923
DRUG_636:SOTALOL	1	2076	103287	31847923
DRUG_637:ESMOLOL	0	1058	103287	31847923
DRUG_638:METIPRANOLOL	0	157	103287	31847923
DRUG_639:ACEBUTOLOL	0	718	103287	31847923
DRUG_640:LABETALOL HYDROCHLORIDE	0	25	103287	31847923
DRUG_641:CICLOPROLOL	0	14	103287	31847923
DRUG_642:DOBUTAMINE HYDROCHLORIDE	0	45	103287	31847923
DRUG_643:SOTALOL HYDROCHLORIDE	0	28	103287	31847923
DRUG_644:BUPRANOLOL	0	162	103287	31847923
DRUG_645:CARVEDILOL	0	2817	103287	31847923
DRUG_646:LY377604	0	0	103287	31847923
DRUG_647:ALPRENOLOL	0	609	103287	31847923
DRUG_648:LABETALOL	0	1568	103287	31847923
DRUG_649:METOPROLOL	0	5181	103287	31847923
DRUG_650:PROPAFENONE HYDROCHLORIDE	0	31	103287	31847923
DRUG_651:MIRABEGRON	3	491	103287	31847923
DRUG_652:NOREPINEPHRINE BITARTRATE	0	22	103287	31847923
DRUG_653:ABEDITEROL	0	12	103287	31847923
DRUG_654:LEVOBETAXOLOL HYDROCHLORIDE	0	1	103287	31847923
DRUG_655:ACEBUTOLOL HYDROCHLORIDE	0	14	103287	31847923
DRUG_656:BISOPROLOL	0	1145	103287	31847923
DRUG_657:ISOETHARINE	0	71	103287	31847923
DRUG_658:DOPAMINE HYDROCHLORIDE	0	148	103287	31847923
DRUG_659:TIMOLOL MALEATE	1	619	103287	31847923
DRUG_660:BUFURALOL	0	229	103287	31847923
DRUG_661:LEVOBUNOLOL HYDROCHLORIDE	0	15	103287	31847923
DRUG_662:BEVANTOLOL	0	72	103287	31847923
DRUG_663:CELIPROLOL	0	406	103287	31847923
DRUG_664:XAMOTEROL	0	212	103287	31847923
DRUG_665:ARBUTAMINE	0	43	103287	31847923
DRUG_666:BISOPROLOL FUMARATE	0	46	103287	31847923
DRUG_667:METIPRANOLOL HYDROCHLORIDE	0	0	103287	31847923
DRUG_668:AMIODARONE	4	7746	103287	31847923
DRUG_669:PROPAFENONE	0	1260	103287	31847923
DRUG_670:METOPROLOL SUCCINATE	0	213	103287	31847923
DRUG_671:CARVEDILOL PHOSPHATE	0	9	103287	31847923
DRUG_672:BETHANIDINE	0	94	103287	31847923
DRUG_673:DENOPAMINE	0	102	103287	31847923
DRUG_674:ESMOLOL HYDROCHLORIDE	0	24	103287	31847923
DRUG_675:MEPHENTERMINE SULFATE	0	9	103287	31847923
DRUG_676:LEVOBETAXOLOL	0	12	103287	31847923
DRUG_677:PRENALTEROL	0	254	103287	31847923
DRUG_678:CARTEOLOL HYDROCHLORIDE	0	53	103287	31847923
DRUG_679:OXPRENOLOL	0	673	103287	31847923
DRUG_680:PENBUTOLOL	0	182	103287	31847923
DRUG_681:DRONEDARONE	0	523	103287	31847923
DRUG_682:SALMETEROL	0	2141	103287	31847923
DRUG_683:DOPAMINE	24	97966	103287	31847923
DRUG_684:BUCINDOLOL	0	123	103287	31847923
DRUG_685:DIPIVEFRIN	0	73	103287	31847923
DRUG_686:HYDROCHLOROTHIAZIDE	1	4999	103287	31847923
DRUG_687:DICHLOROISOPROTERENOL	0	69	103287	31847923
DRUG_688:CHEMBL111201	0	0	103287	31847923
DRUG_689:DIGOXIN	20	8748	103287	31847923
DRUG_690:MEPINDOLOL	0	68	103287	31847923
DRUG_691:SPIRONOLACTONE	16	4490	103287	31847923
DRUG_692:TERTATOLOL	0	130	103287	31847923
DRUG_693:BUNOLOL	0	36	103287	31847923
DRUG_694:BUNITROLOL	0	76	103287	31847923
DRUG_695:MURAGLITAZAR	0	57	103287	31847923
DRUG_696:BRETYLIUM	0	694	103287	31847923
DRUG_697:BUDIODARONE	0	3	103287	31847923
DRUG_698:ANISODAMINE	0	296	103287	31847923
DRUG_699:ZIPRASIDONE	0	1384	103287	31847923
DRUG_700:RIMONABANT	1	1035	103287	31847923
DRUG_701:IRINOTECAN	25	7563	103287	31847923
DRUG_702:ZIDOVUDINE	5	6472	103287	31847923
DRUG_703:CYCLOPHOSPHAMIDE	130	37554	103287	31847923
DRUG_704:CYTARABINE	10	5529	103287	31847923
DRUG_705:FLUOROURACIL	138	30229	103287	31847923
DRUG_706:CEPHALEXIN	0	1591	103287	31847923
DRUG_707:CEFTRIAXONE	0	6834	103287	31847923
DRUG_708:LAMIVUDINE	1	7344	103287	31847923
DRUG_709:CEFOPERAZONE	1	1607	103287	31847923
DRUG_710:VALGANCICLOVIR	2	958	103287	31847923
DRUG_711:CEFUROXIME	0	2619	103287	31847923
DRUG_712:DOXORUBICIN	398	35385	103287	31847923
DRUG_713:CEFAMANDOLE	0	704	103287	31847923
DRUG_714:RUCAPARIB	17	183	103287	31847923
DRUG_715:IMATINIB	67	11843	103287	31847923
DRUG_716:CEFMETAZOLE	0	478	103287	31847923
DRUG_717:AZATHIOPRINE	7	10469	103287	31847923
DRUG_718:CEPHRADINE	0	372	103287	31847923
DRUG_719:THIOGUANINE	3	2539	103287	31847923
DRUG_720:FUROSEMIDE	6	8223	103287	31847923
DRUG_721:LEUCOVORIN	9	4907	103287	31847923
DRUG_722:CEFOXITIN	0	2430	103287	31847923
DRUG_723:LATANOPROST	1	1604	103287	31847923
DRUG_724:GANCICLOVIR	49	5730	103287	31847923
DRUG_725:LOSARTAN	10	7395	103287	31847923
DRUG_726:IRBESARTAN	5	1489	103287	31847923
DRUG_727:AZILSARTAN KAMEDOXOMIL	0	1	103287	31847923
DRUG_728:EPROSARTAN	1	293	103287	31847923
DRUG_729:VALSARTAN	6	3450	103287	31847923
DRUG_730:OLMESARTAN	2	1380	103287	31847923
DRUG_731:CANDESARTAN	9	2371	103287	31847923
DRUG_732:SAPRISARTAN	0	2	103287	31847923
DRUG_733:TASOSARTAN	0	13	103287	31847923
DRUG_734:SPARSENTAN	0	4	103287	31847923
DRUG_735:FORASARTAN	0	1	103287	31847923
DRUG_736:TELMISARTAN	9	2039	103287	31847923
DRUG_737:EPROSARTAN MESYLATE	0	21	103287	31847923
DRUG_738:CANDESARTAN CILEXETIL	0	523	103287	31847923
DRUG_739:PRATOSARTAN	0	4	103287	31847923
DRUG_740:SARALASIN ACETATE	0	14	103287	31847923
DRUG_741:AZILSARTAN	0	190	103287	31847923
DRUG_742:OLMESARTAN MEDOXOMIL	1	409	103287	31847923
DRUG_743:LOSARTAN POTASSIUM	0	213	103287	31847923
DRUG_744:CHEMBL1972216	0	0	103287	31847923
DRUG_745:CHEMBL1492017	0	0	103287	31847923
DRUG_746:CHEMBL125044	0	0	103287	31847923
DRUG_747:CHEMBL421088	0	0	103287	31847923
DRUG_748:IDOXIFENE	0	56	103287	31847923
DRUG_749:CAPTOPRIL	3	9248	103287	31847923
DRUG_750:CHEMBL2094484	0	0	103287	31847923
DRUG_751:CHEMBL400912	0	0	103287	31847923
DRUG_752:PERINDOPRIL	0	1702	103287	31847923
DRUG_753:LEVODOPA	2	9277	103287	31847923
DRUG_754:CHEMBL528694	0	0	103287	31847923
DRUG_755:CHEMBL347610	0	0	103287	31847923
DRUG_756:DISULFIRAM	16	2403	103287	31847923
DRUG_757:CYCLOSPORINE	17	24569	103287	31847923
DRUG_758:AZILSARTAN MEDOXOMIL	0	85	103287	31847923
DRUG_759:CL-329167	0	1	103287	31847923
DRUG_760:SARALASIN	0	934	103287	31847923
DRUG_761:CHEMBL586135	0	0	103287	31847923
DRUG_762:DEXAMETHASONE	210	44814	103287	31847923
DRUG_763:CHEMBL261693	0	0	103287	31847923
DRUG_764:INDOMETHACIN	32	26460	103287	31847923
DRUG_765:ATORVASTATIN	37	7628	103287	31847923
DRUG_766:NITRENDIPINE	0	1752	103287	31847923
DRUG_767:CHEMBL591834	0	0	103287	31847923
DRUG_768:CHEMBL1445650	0	0	103287	31847923
DRUG_769:DULOXETINE	2	2081	103287	31847923
DRUG_770:GUANIDINE HYDROCHLORIDE	1	2231	103287	31847923
DRUG_771:TEDISAMIL	0	83	103287	31847923
DRUG_772:NERISPIRDINE	0	2	103287	31847923
DRUG_773:DALFAMPRIDINE	0	117	103287	31847923
DRUG_774:ISOTRETINOIN	2	2563	103287	31847923
DRUG_775:ETHOXZOLAMIDE	1	125	103287	31847923
DRUG_776:ACETAZOLAMIDE	3	4603	103287	31847923
DRUG_777:TEZAMPANEL	0	5	103287	31847923
DRUG_778:TOPIRAMATE	0	3690	103287	31847923
DRUG_779:DASOLAMPANEL	0	0	103287	31847923
DRUG_780:SELURAMPANEL	0	5	103287	31847923
DRUG_781:LATREPIRDINE	0	28	103287	31847923
DRUG_782:ORPHENADRINE	0	309	103287	31847923
DRUG_783:NERAMEXANE	0	19	103287	31847923
DRUG_784:MEMANTINE	3	2913	103287	31847923
DRUG_785:INDANTADOL	0	2	103287	31847923
DRUG_786:NERAMEXANE MESYLATE	0	0	103287	31847923
DRUG_787:ORPHENADRINE CITRATE	0	42	103287	31847923
DRUG_788:CNS-5161	0	3	103287	31847923
DRUG_789:LANICEMINE	0	22	103287	31847923
DRUG_790:ACAMPROSATE CALCIUM	0	24	103287	31847923
DRUG_791:FELBAMATE	0	531	103287	31847923
DRUG_792:DEXTROMETHORPHAN	1	2017	103287	31847923
DRUG_793:KETAMINE	3	15074	103287	31847923
DRUG_794:ESKETAMINE	0	158	103287	31847923
DRUG_795:AZD8108	0	0	103287	31847923
DRUG_796:DEXANABINOL	0	36	103287	31847923
DRUG_797:ACAMPROSATE	0	542	103287	31847923
DRUG_798:ESKETAMINE HYDROCHLORIDE	0	2	103287	31847923
DRUG_799:RALFINAMIDE	0	7	103287	31847923
DRUG_800:DELUCEMINE	0	0	103287	31847923
DRUG_801:AV-101	0	4	103287	31847923
DRUG_802:MEMANTINE HYDROCHLORIDE	0	56	103287	31847923
DRUG_803:KETAMINE HYDROCHLORIDE	0	406	103287	31847923
DRUG_804:APIMOSTINEL	0	0	103287	31847923
DRUG_805:ORPHENADRINE HYDROCHLORIDE	0	20	103287	31847923
DRUG_806:AMANTADINE HYDROCHLORIDE	0	203	103287	31847923
DRUG_807:NEBOGLAMINE	0	1	103287	31847923
DRUG_808:GW468816	0	2	103287	31847923
DRUG_809:RAPASTINEL	0	24	103287	31847923
DRUG_810:APAMIN	1	2175	103287	31847923
DRUG_811:DEQUALINIUM	2	189	103287	31847923
DRUG_812:SODIUM CHLORIDE	4	9678	103287	31847923
DRUG_813:TACROLIMUS	9	13596	103287	31847923
DRUG_814:VOCLOSPORIN	0	27	103287	31847923
DRUG_815:PIMECROLIMUS	1	619	103287	31847923
DRUG_816:NAFAMOSTAT	2	466	103287	31847923
DRUG_817:CAMOSTAT	1	156	103287	31847923
DRUG_818:CITALOPRAM	0	3989	103287	31847923
DRUG_819:ASPIRIN	195	36929	103287	31847923
DRUG_820:FINASTERIDE	386	2205	103287	31847923
DRUG_821:DUTASTERIDE	252	766	103287	31847923
DRUG_822:VANDORTUZUMAB VEDOTIN	0	0	103287	31847923
DRUG_823:DIAZOXIDE	2	2358	103287	31847923
DRUG_824:CHLORPROMAZINE	1	9159	103287	31847923
DRUG_825:CARBENOXOLONE	4	1107	103287	31847923
DRUG_826:OCTANOL	3	4151	103287	31847923
DRUG_827:VARESPLADIB	0	41	103287	31847923
DRUG_828:VARESPLADIB METHYL	0	10	103287	31847923
DRUG_829:TRETINOIN	0	974	103287	31847923
DRUG_830:PHLORETIN	4	959	103287	31847923
DRUG_831:SOR-C13	0	3	103287	31847923
DRUG_832:E324	0	6	103287	31847923
DRUG_833:DIENESTROL	0	164	103287	31847923
DRUG_834:N,N'-DIPHENYL-P-PHENYLENEDIAMINE	0	118	103287	31847923
DRUG_835:TYRPHOSTIN AG 879	0	4	103287	31847923
DRUG_836:DIHYDROXIDINE	0	0	103287	31847923
DRUG_837:PSEUDOEPHEDRINE	0	1017	103287	31847923
DRUG_838:CHEMBL220845	0	0	103287	31847923
DRUG_839:RHODOMYRTOXIN B	0	0	103287	31847923
DRUG_840:MERCURIC CHLORIDE	1	1748	103287	31847923
DRUG_841:PHENYLMERCURIC ACETATE	0	116	103287	31847923
DRUG_842:DIPYRONE SODIUM	0	3	103287	31847923
DRUG_843:THIMEROSAL	0	850	103287	31847923
DRUG_844:MESO-HEXESTROL	0	10	103287	31847923
DRUG_845:CHEMBL238624	0	0	103287	31847923
DRUG_846:4-CHLOROMERCURIBENZOIC ACID	0	7	103287	31847923
DRUG_847:CHEMBL154580	0	0	103287	31847923
DRUG_848:CHEMBL601616	0	0	103287	31847923
DRUG_849:DIPYRIDAMOLE	5	5786	103287	31847923
DRUG_850:CHEMBL1091971	0	0	103287	31847923
DRUG_851:CHEMBL1448292	0	0	103287	31847923
DRUG_852:ARACHIDONOYL GLYCINE	0	41	103287	31847923
DRUG_853:HINOKITIOL	0	128	103287	31847923
DRUG_854:TROGLITAZONE	24	1940	103287	31847923
DRUG_855:CHEMBL169233	0	0	103287	31847923
DRUG_856:CHEMBL602807	0	0	103287	31847923
DRUG_857:EBSELEN	4	893	103287	31847923
DRUG_858:FENTICLOR	0	9	103287	31847923
DRUG_859:PYRITHIONE ZINC	0	108	103287	31847923
DRUG_860:IBUPROFEN	35	10571	103287	31847923
DRUG_861:GALUNISERTIB	2	63	103287	31847923
DRUG_862:RIFAMPIN	2	5424	103287	31847923
DRUG_863:THROMBIN	42	34926	103287	31847923
DRUG_864:ALTEPLASE	0	1567	103287	31847923
DRUG_865:MEDROXYPROGESTERONE ACETATE	14	4358	103287	31847923
DRUG_866:CHEMBL581225	0	0	103287	31847923
DRUG_867:DOFETILIDE	1	683	103287	31847923
DRUG_868:AZD1305	0	13	103287	31847923
DRUG_869:CHEMBL146525	0	0	103287	31847923
DRUG_870:IDARUBICIN HYDROCHLORIDE	0	11	103287	31847923
DRUG_871:MITONAFIDE	0	26	103287	31847923
DRUG_872:N-ACETYLASPARTIC ACID	0	91	103287	31847923
DRUG_873:PERGOLIDE MESYLATE	0	71	103287	31847923
DRUG_874:AZD7009	0	15	103287	31847923
DRUG_875:AMIODARONE HYDROCHLORIDE	0	86	103287	31847923
DRUG_876:PF-04457845	0	20	103287	31847923
DRUG_877:ACETAMINOPHEN	13	11918	103287	31847923
DRUG_878:CHEMBL1915783	0	0	103287	31847923
DRUG_879:PROPOFOL	9	17066	103287	31847923
DRUG_880:URB-597	0	32	103287	31847923
DRUG_881:RISPERIDONE	2	7002	103287	31847923
DRUG_882:CHEMBL560590	0	0	103287	31847923
DRUG_883:CHEMBL367966	0	0	103287	31847923
DRUG_884:PHENMEDIPHAM	0	32	103287	31847923
DRUG_885:JNJ-42165279	0	4	103287	31847923
DRUG_886:THIOPENTAL	0	3060	103287	31847923
DRUG_887:DRONABINOL	0	251	103287	31847923
DRUG_888:METHAMPHETAMINE	0	10019	103287	31847923
DRUG_889:QUETIAPINE	3	3668	103287	31847923
DRUG_890:ARIPIPRAZOLE	1	3347	103287	31847923
DRUG_891:NABIXIMOLS	0	94	103287	31847923
DRUG_892:GLPG-0974	0	2	103287	31847923
DRUG_893:OXAZEPAM	0	975	103287	31847923
DRUG_894:CLOTIAZEPAM	0	44	103287	31847923
DRUG_895:CHLORDIAZEPOXIDE	0	2039	103287	31847923
DRUG_896:QUAZEPAM	0	105	103287	31847923
DRUG_897:CLORAZEPIC ACID	0	0	103287	31847923
DRUG_898:ADINAZOLAM	0	80	103287	31847923
DRUG_899:PRAZEPAM	0	136	103287	31847923
DRUG_900:CLONAZEPAM	0	2464	103287	31847923
DRUG_901:FLURAZEPAM	0	607	103287	31847923
DRUG_902:ESZOPICLONE	0	185	103287	31847923
DRUG_903:TRIAZOLAM	1	1099	103287	31847923
DRUG_904:NITRAZEPAM	0	628	103287	31847923
DRUG_905:THIAMYLAL	0	379	103287	31847923
DRUG_906:CHLORDIAZEPOXIDE HYDROCHLORIDE	0	41	103287	31847923
DRUG_907:REMIMAZOLAM	0	46	103287	31847923
DRUG_908:MIDAZOLAM	11	9689	103287	31847923
DRUG_909:FLUMAZENIL	0	2292	103287	31847923
DRUG_910:ESTAZOLAM	0	153	103287	31847923
DRUG_911:TEMAZEPAM	0	617	103287	31847923
DRUG_912:LORAZEPAM	2	2602	103287	31847923
DRUG_913:ETOMIDATE	2	2009	103287	31847923
DRUG_914:SEVOFLURANE	1	7328	103287	31847923
DRUG_915:MEPROBAMATE	0	1084	103287	31847923
DRUG_916:BUTABARBITAL SODIUM	0	5	103287	31847923
DRUG_917:ENFLURANE	0	2054	103287	31847923
DRUG_918:TALBUTAL	0	1	103287	31847923
DRUG_919:PF-06372865	0	6	103287	31847923
DRUG_920:BUTALBITAL	0	78	103287	31847923
DRUG_921:PRIMIDONE	0	751	103287	31847923
DRUG_922:ISOFLURANE	1	9564	103287	31847923
DRUG_923:SARIPIDEM	0	2	103287	31847923
DRUG_924:HALAZEPAM	0	38	103287	31847923
DRUG_925:ZOLPIDEM	0	1832	103287	31847923
DRUG_926:PENTOBARBITAL SODIUM	0	965	103287	31847923
DRUG_927:SECOBARBITAL SODIUM	0	11	103287	31847923
DRUG_928:STIRIPENTOL	0	224	103287	31847923
DRUG_929:BENTAZEPAM	0	14	103287	31847923
DRUG_930:DIAZEPAM	7	13310	103287	31847923
DRUG_931:DESFLURANE	0	1859	103287	31847923
DRUG_932:METHARBITAL	0	17	103287	31847923
DRUG_933:PAGOCLONE	0	10	103287	31847923
DRUG_934:FLUDIAZEPAM	0	15	103287	31847923
DRUG_935:THIOPENTAL SODIUM	0	328	103287	31847923
DRUG_936:ADIPIPLON	0	0	103287	31847923
DRUG_937:THIAMYLAL SODIUM	0	53	103287	31847923
DRUG_938:OCINAPLON	0	7	103287	31847923
DRUG_939:BROMAZEPAM	0	375	103287	31847923
DRUG_940:ETHCHLORVYNOL	0	146	103287	31847923
DRUG_941:CINOLAZEPAM	0	4	103287	31847923
DRUG_942:METHOXYFLURANE	0	1027	103287	31847923
DRUG_943:PENTOBARBITAL	1	8890	103287	31847923
DRUG_944:CLOBAZAM	0	732	103287	31847923
